CustomerID,SegmentID,SegmentName,Country,Recency,Frequency,MonetaryValue,TotalItems,UniqueProducts,AverageOrderValue,AverageItemsPerOrder,CustomerLifetimeDays
12678,2,Recent High-Activity,France,43,21,34281.18,22372,199,1632.44,1065.33,659
12679,1,Developing / Moderate,France,59,4,1113.02,554,43,278.25,138.5,225
12680,1,Developing / Moderate,France,1,4,880.81,444,33,220.2,111.0,113
12681,2,Recent High-Activity,France,15,45,29834.76,17011,459,662.99,378.02,712
12682,2,Recent High-Activity,France,4,52,22950.22,10522,327,441.35,202.35,735
12683,2,Recent High-Activity,France,5,21,11633.7,7019,236,553.99,334.24,722
12684,1,Developing / Moderate,France,8,7,2283.63,1985,61,326.23,283.57,206
12685,1,Developing / Moderate,France,29,6,2863.08,1523,117,477.18,253.83,65
12686,0,Inactive Low-Activity,France,372,1,89.14,107,7,89.14,107.0,0
12687,1,Developing / Moderate,Sweden,481,2,2138.91,1403,126,1069.45,701.5,0
12688,1,Developing / Moderate,Israel,114,1,4873.81,3028,171,4873.81,3028.0,0
12689,1,Developing / Moderate,France,26,2,1247.61,628,57,623.8,314.0,102
12690,0,Inactive Low-Activity,France,206,1,389.01,106,16,389.01,106.0,0
12691,1,Developing / Moderate,France,29,7,1170.4,445,24,167.2,63.57,392
12692,0,Inactive Low-Activity,France,638,1,110.95,36,13,110.95,36.0,0
12693,1,Developing / Moderate,Germany,128,7,1703.02,536,63,243.29,76.57,395
12694,1,Developing / Moderate,France,71,3,1843.35,1355,69,614.45,451.67,351
12695,2,Recent High-Activity,France,8,7,1407.12,454,46,201.02,64.86,658
12696,0,Inactive Low-Activity,Finland,435,2,851.91,564,43,425.95,282.0,74
12697,1,Developing / Moderate,Sweden,29,3,957.59,508,37,319.2,169.33,141
12698,0,Inactive Low-Activity,Germany,591,1,339.75,111,16,339.75,111.0,0
12699,0,Inactive Low-Activity,Germany,418,1,638.11,373,41,638.11,373.0,0
12700,1,Developing / Moderate,France,8,4,4939.99,2967,193,1235.0,741.75,208
12701,2,Recent High-Activity,Germany,80,6,2446.41,1727,118,407.73,287.83,554
12702,0,Inactive Low-Activity,Germany,20,1,219.0,53,12,219.0,53.0,0
12703,1,Developing / Moderate,Germany,72,4,1006.53,595,56,251.63,148.75,613
12704,1,Developing / Moderate,Finland,8,8,2340.84,1006,64,292.61,125.75,162
12705,2,Recent High-Activity,Germany,16,14,11762.1,7188,320,840.15,513.43,518
12707,0,Inactive Low-Activity,France,292,1,603.42,256,33,603.42,256.0,0
12708,2,Recent High-Activity,Germany,30,18,5117.66,2432,130,284.31,135.11,692
12709,2,Recent High-Activity,Germany,16,34,30291.76,13772,189,890.93,405.06,715
12710,1,Developing / Moderate,Germany,97,3,1149.02,851,75,383.01,283.67,105
12711,0,Inactive Low-Activity,Germany,612,2,1339.05,770,56,669.52,385.0,65
12712,2,Recent High-Activity,Germany,29,21,6723.03,2205,126,320.14,105.0,702
12713,1,Developing / Moderate,Germany,1,1,848.55,508,38,848.55,508.0,0
12714,2,Recent High-Activity,France,10,12,14093.71,8774,436,1174.48,731.17,726
12715,0,Inactive Low-Activity,Sweden,107,1,343.36,192,20,343.36,192.0,0
12716,1,Developing / Moderate,France,4,2,1053.49,708,60,526.75,354.0,130
12717,1,Developing / Moderate,Greece,152,3,1308.91,600,60,436.3,200.0,439
12718,0,Inactive Low-Activity,France,72,1,238.25,203,19,238.25,203.0,0
12719,1,Developing / Moderate,France,6,2,644.95,374,34,322.48,187.0,60
12720,2,Recent High-Activity,Germany,3,30,7787.28,6018,262,259.58,200.6,504
12721,2,Recent High-Activity,France,32,8,4013.08,2655,183,501.63,331.88,440
12722,1,Developing / Moderate,France,86,4,997.63,566,50,249.41,141.5,65
12723,1,Developing / Moderate,France,4,5,725.07,434,53,145.01,86.8,62
12724,2,Recent High-Activity,France,6,7,2317.52,1379,94,331.07,197.0,530
12725,1,Developing / Moderate,Italy,372,4,2266.76,1142,92,566.69,285.5,213
12726,2,Recent High-Activity,France,29,11,4014.6,4618,63,364.96,419.82,596
12727,2,Recent High-Activity,France,11,10,5679.53,2832,132,567.95,283.2,644
12728,1,Developing / Moderate,France,72,5,1070.17,543,48,214.03,108.6,312
12729,0,Inactive Low-Activity,France,114,1,453.01,233,26,453.01,233.0,0
12730,0,Inactive Low-Activity,Germany,522,1,829.25,234,47,829.25,234.0,0
12731,2,Recent High-Activity,France,24,17,25775.71,11641,137,1516.22,684.76,624
12732,0,Inactive Low-Activity,France,180,1,236.26,111,12,236.26,111.0,0
12733,1,Developing / Moderate,USA,235,4,2424.87,896,117,606.22,224.0,455
12734,0,Inactive Low-Activity,France,353,3,639.65,265,17,213.22,88.33,40
12735,0,Inactive Low-Activity,France,316,2,779.57,368,38,389.78,184.0,22
12736,0,Inactive Low-Activity,France,333,1,234.0,173,4,234.0,173.0,0
12737,0,Inactive Low-Activity,France,499,2,3710.5,2,2,1855.25,1.0,0
12738,0,Inactive Low-Activity,Germany,373,1,155.35,148,11,155.35,148.0,0
12739,1,Developing / Moderate,United Arab Emirates,79,4,2726.73,951,85,681.68,237.75,316
12740,0,Inactive Low-Activity,France,64,1,427.6,342,27,427.6,342.0,0
12741,0,Inactive Low-Activity,USA,530,2,406.07,214,16,203.03,107.0,4
12742,0,Inactive Low-Activity,United Arab Emirates,626,1,1201.52,1359,67,1201.52,1359.0,0
12743,1,Developing / Moderate,Unspecified,135,2,540.13,315,114,270.06,157.5,0
12744,2,Recent High-Activity,Singapore,52,11,25317.06,6994,245,2301.55,635.82,540
12745,0,Inactive Low-Activity,United Kingdom,487,3,925.41,468,21,308.47,156.0,196
12746,0,Inactive Low-Activity,United Kingdom,541,1,254.55,97,17,254.55,97.0,0
12747,2,Recent High-Activity,United Kingdom,3,26,8898.48,2640,85,342.25,101.54,730
12748,2,Recent High-Activity,United Kingdom,1,336,53539.64,37109,2286,159.34,110.44,735
12749,2,Recent High-Activity,United Kingdom,4,9,6897.36,2360,260,766.37,262.22,518
12750,0,Inactive Low-Activity,Poland,129,1,275.88,137,15,275.88,137.0,0
12751,0,Inactive Low-Activity,Brazil,445,1,268.27,189,61,268.27,189.0,0
12752,1,Developing / Moderate,Norway,82,1,4366.78,2262,53,4366.78,2262.0,0
12753,2,Recent High-Activity,Japan,23,6,21429.39,11421,132,3571.57,1903.5,340
12754,1,Developing / Moderate,Japan,236,3,3010.74,6481,49,1003.58,2160.33,73
12755,2,Recent High-Activity,Japan,281,11,5236.26,2293,34,476.02,208.45,413
12756,0,Inactive Low-Activity,Japan,87,1,112.08,144,4,112.08,144.0,0
12757,2,Recent High-Activity,Portugal,16,13,7834.65,2395,237,602.67,184.23,196
12758,2,Recent High-Activity,Portugal,117,7,9903.24,6155,187,1414.75,879.29,622
12759,2,Recent High-Activity,Netherlands,53,8,5020.74,3202,206,627.59,400.25,683
12760,0,Inactive Low-Activity,Netherlands,456,1,347.8,198,21,347.8,198.0,0
12761,0,Inactive Low-Activity,Netherlands,458,2,782.95,281,27,391.48,140.5,7
12762,1,Developing / Moderate,Portugal,8,2,1898.52,1227,62,949.26,613.5,18
12763,1,Developing / Moderate,Japan,139,2,494.08,316,16,247.04,158.0,231
12764,0,Inactive Low-Activity,Lebanon,317,1,1693.88,386,45,1693.88,386.0,0
12765,1,Developing / Moderate,Netherlands,473,6,1404.58,1009,49,234.1,168.17,169
12766,2,Recent High-Activity,Portugal,4,9,8918.99,5022,253,991.0,558.0,404
12767,0,Inactive Low-Activity,Korea,376,1,949.82,598,43,949.82,598.0,0
12768,0,Inactive Low-Activity,Korea,451,1,168.69,102,10,168.69,102.0,0
12769,0,Inactive Low-Activity,Brazil,239,1,1143.6,356,32,1143.6,356.0,0
12770,1,Developing / Moderate,Japan,211,2,3246.45,1843,19,1623.22,921.5,246
12771,0,Inactive Low-Activity,Portugal,486,1,282.3,104,15,282.3,104.0,0
12772,1,Developing / Moderate,Portugal,60,1,892.47,556,55,892.47,556.0,0
12773,0,Inactive Low-Activity,Portugal,565,1,124.25,109,6,124.25,109.0,0
12774,0,Inactive Low-Activity,Netherlands,536,1,98.7,53,6,98.7,53.0,0
12775,1,Developing / Moderate,Netherlands,18,7,1686.12,1083,55,240.87,154.71,392
12776,0,Inactive Low-Activity,Portugal,668,1,55.5,46,4,55.5,46.0,0
12777,0,Inactive Low-Activity,United Kingdom,458,1,519.45,458,26,519.45,458.0,0
12778,2,Recent High-Activity,Netherlands,20,9,1775.68,1735,77,197.3,192.78,583
12779,2,Recent High-Activity,Poland,38,14,6474.11,3501,142,462.44,250.07,699
12780,0,Inactive Low-Activity,Netherlands,599,1,337.4,285,20,337.4,285.0,0
12781,1,Developing / Moderate,Czech Republic,64,2,826.74,671,25,413.37,335.5,221
12782,2,Recent High-Activity,Portugal,5,11,4618.24,2017,142,419.84,183.36,515
12783,1,Developing / Moderate,Portugal,3,6,2225.91,624,76,370.98,104.0,73
12784,1,Developing / Moderate,Portugal,10,3,1763.15,862,121,587.72,287.33,520
12785,1,Developing / Moderate,Portugal,365,3,1100.4,453,42,366.8,151.0,367
12786,0,Inactive Low-Activity,Netherlands,610,1,728.5,324,18,728.5,324.0,0
12787,1,Developing / Moderate,Netherlands,10,4,862.18,510,30,215.54,127.5,404
12788,0,Inactive Low-Activity,Netherlands,464,4,444.9,194,20,111.22,48.5,65
12789,1,Developing / Moderate,Netherlands,66,3,273.35,36,5,91.12,12.0,628
12790,1,Developing / Moderate,Netherlands,193,2,591.85,306,36,295.93,153.0,218
12791,1,Developing / Moderate,Netherlands,374,6,863.51,353,17,143.92,58.83,251
12792,1,Developing / Moderate,Portugal,257,2,827.01,394,39,413.5,197.0,278
12793,1,Developing / Moderate,Portugal,335,3,885.53,461,34,295.18,153.67,67
12794,1,Developing / Moderate,Portugal,54,2,860.41,592,43,430.2,296.0,45
12795,0,Inactive Low-Activity,Portugal,19,1,430.48,68,14,430.48,68.0,0
12796,0,Inactive Low-Activity,Netherlands,629,1,381.0,182,7,381.0,182.0,0
12797,0,Inactive Low-Activity,Portugal,366,2,552.08,215,27,276.04,107.5,59
12798,1,Developing / Moderate,Japan,11,4,8510.93,8455,27,2127.73,2113.75,411
12799,0,Inactive Low-Activity,Japan,530,1,219.35,137,15,219.35,137.0,0
12800,0,Inactive Low-Activity,Portugal,471,3,584.25,284,31,194.75,94.67,206
12801,0,Inactive Low-Activity,Sweden,501,1,1071.82,505,50,1071.82,505.0,0
12802,1,Developing / Moderate,Netherlands,187,7,2416.42,1972,108,345.2,281.71,377
12803,0,Inactive Low-Activity,Netherlands,394,1,1092.81,872,55,1092.81,872.0,0
12804,0,Inactive Low-Activity,Netherlands,466,2,325.37,270,60,162.69,135.0,35
12805,1,Developing / Moderate,Netherlands,382,4,1434.95,593,44,358.74,148.25,293
12806,1,Developing / Moderate,Netherlands,436,4,2878.96,2087,58,719.74,521.75,153
12807,0,Inactive Low-Activity,Sweden,384,1,330.35,145,16,330.35,145.0,0
12808,1,Developing / Moderate,Portugal,37,5,776.7,322,46,155.34,64.4,426
12809,1,Developing / Moderate,Portugal,178,3,1755.94,518,75,585.31,172.67,470
12810,0,Inactive Low-Activity,Japan,535,2,534.99,389,32,267.5,194.5,142
12811,1,Developing / Moderate,Portugal,261,5,1033.9,435,47,206.78,87.0,167
12812,0,Inactive Low-Activity,Japan,45,1,229.64,164,15,229.64,164.0,0
12813,1,Developing / Moderate,Netherlands,502,3,1687.8,1141,37,562.6,380.33,192
12814,0,Inactive Low-Activity,Poland,102,1,125.92,49,2,125.92,49.0,0
12815,1,Developing / Moderate,Poland,148,2,1063.46,379,38,531.73,189.5,51
12816,1,Developing / Moderate,Poland,96,2,572.2,128,27,286.1,64.0,81
12817,0,Inactive Low-Activity,Austria,282,3,690.98,219,16,230.33,73.0,153
12818,0,Inactive Low-Activity,Austria,262,1,1542.08,929,14,1542.08,929.0,0
12819,0,Inactive Low-Activity,United Kingdom,459,1,540.52,344,19,540.52,344.0,0
12820,2,Recent High-Activity,United Kingdom,4,11,2689.52,1964,131,244.5,178.55,731
12821,0,Inactive Low-Activity,United Kingdom,215,2,220.8,162,13,110.4,81.0,397
12822,1,Developing / Moderate,United Kingdom,71,2,948.88,550,41,474.44,275.0,17
12823,2,Recent High-Activity,United Kingdom,75,18,6501.5,930,1,361.19,51.67,605
12824,0,Inactive Low-Activity,United Kingdom,60,1,397.12,232,25,397.12,232.0,0
12825,0,Inactive Low-Activity,United Kingdom,522,2,518.63,139,20,259.31,69.5,120
12826,2,Recent High-Activity,United Kingdom,3,12,2800.75,1915,93,233.4,159.58,719
12827,1,Developing / Moderate,United Kingdom,6,3,430.15,197,19,143.38,65.67,39
12828,1,Developing / Moderate,United Kingdom,3,6,1018.71,494,46,169.78,82.33,128
12829,0,Inactive Low-Activity,United Kingdom,337,3,385.3,550,17,128.43,183.33,214
12830,1,Developing / Moderate,United Kingdom,38,6,6814.64,9848,13,1135.77,1641.33,134
12831,0,Inactive Low-Activity,United Kingdom,263,3,451.11,303,16,150.37,101.0,201
12832,1,Developing / Moderate,United Kingdom,33,2,383.03,195,27,191.51,97.5,66
12833,0,Inactive Low-Activity,United Kingdom,146,1,417.38,156,24,417.38,156.0,0
12834,0,Inactive Low-Activity,United Kingdom,283,1,312.38,110,18,312.38,110.0,0
12835,2,Recent High-Activity,United Kingdom,428,41,5996.83,2349,138,146.26,57.29,309
12836,2,Recent High-Activity,United Kingdom,60,15,6559.73,2231,280,437.32,148.73,679
12837,1,Developing / Moderate,United Kingdom,174,2,662.66,194,83,331.33,97.0,396
12838,2,Recent High-Activity,United Kingdom,34,10,2975.91,1606,230,297.59,160.6,559
12839,2,Recent High-Activity,United Kingdom,3,26,9669.12,6578,156,371.89,253.0,730
12840,2,Recent High-Activity,United Kingdom,144,7,4041.97,2258,109,577.42,322.57,531
12841,2,Recent High-Activity,United Kingdom,5,40,6958.2,5008,307,173.95,125.2,515
12842,1,Developing / Moderate,United Kingdom,71,4,1917.99,887,45,479.5,221.75,667
12843,2,Recent High-Activity,United Kingdom,66,30,6583.36,3028,130,219.45,100.93,661
12844,1,Developing / Moderate,United Kingdom,30,4,648.6,223,88,162.15,55.75,564
12845,0,Inactive Low-Activity,United Kingdom,268,4,354.09,204,26,88.52,51.0,23
12846,0,Inactive Low-Activity,United Kingdom,683,1,15.58,1,1,15.58,1.0,0
12847,1,Developing / Moderate,United Kingdom,23,2,1609.0,1497,100,804.5,748.5,365
12848,0,Inactive Low-Activity,United Kingdom,676,1,208.0,58,16,208.0,58.0,0
12849,2,Recent High-Activity,United Kingdom,32,6,3042.47,1855,123,507.08,309.17,560
12850,0,Inactive Low-Activity,United Kingdom,446,1,330.0,200,2,330.0,200.0,0
12851,1,Developing / Moderate,United Kingdom,97,2,280.76,157,71,140.38,78.5,381
12852,0,Inactive Low-Activity,United Kingdom,295,1,311.55,149,17,311.55,149.0,0
12853,2,Recent High-Activity,United Kingdom,135,11,3907.5,1668,111,355.23,151.64,538
12854,2,Recent High-Activity,United Kingdom,79,7,2970.97,1630,188,424.42,232.86,650
12855,1,Developing / Moderate,United Kingdom,373,4,612.84,240,65,153.21,60.0,30
12856,1,Developing / Moderate,United Kingdom,8,6,2170.78,1076,155,361.8,179.33,56
12857,2,Recent High-Activity,United Kingdom,211,6,3688.0,1420,71,614.67,236.67,473
12858,0,Inactive Low-Activity,United Kingdom,384,1,147.27,51,36,147.27,51.0,0
12859,0,Inactive Low-Activity,United Kingdom,459,1,575.1,292,21,575.1,292.0,0
12860,0,Inactive Low-Activity,United Kingdom,694,1,54.22,26,16,54.22,26.0,0
12861,0,Inactive Low-Activity,United Kingdom,620,1,68.25,27,4,68.25,27.0,0
12862,1,Developing / Moderate,United Kingdom,426,2,984.62,611,119,492.31,305.5,70
12863,1,Developing / Moderate,United Kingdom,53,6,2792.55,895,24,465.42,149.17,537
12864,0,Inactive Low-Activity,United Kingdom,139,2,299.57,447,5,149.78,223.5,370
12865,2,Recent High-Activity,Austria,27,4,3323.47,1973,156,830.87,493.25,450
12866,1,Developing / Moderate,Belgium,284,3,1227.35,553,58,409.12,184.33,219
12867,2,Recent High-Activity,United Kingdom,27,13,7829.26,7876,365,602.25,605.85,697
12868,1,Developing / Moderate,United Kingdom,186,8,2043.76,1170,86,255.47,146.25,207
12869,0,Inactive Low-Activity,United Kingdom,682,1,337.67,144,35,337.67,144.0,0
12870,1,Developing / Moderate,United Kingdom,376,3,1676.95,906,85,558.98,302.0,249
12871,1,Developing / Moderate,United Kingdom,85,3,744.02,484,13,248.01,161.33,355
12872,2,Recent High-Activity,United Kingdom,327,12,3283.96,1642,217,273.66,136.83,410
12873,1,Developing / Moderate,United Kingdom,283,3,2027.3,786,33,675.77,262.0,399
12874,1,Developing / Moderate,Belgium,386,2,948.42,623,44,474.21,311.5,169
12875,1,Developing / Moderate,United Kingdom,144,5,1356.99,5187,2,271.4,1037.4,554
12876,2,Recent High-Activity,Belgium,58,4,4081.79,3047,117,1020.45,761.75,533
12877,2,Recent High-Activity,United Kingdom,4,20,2942.14,2237,149,147.11,111.85,687
12878,1,Developing / Moderate,United Kingdom,237,2,854.99,547,38,427.5,273.5,30
12879,1,Developing / Moderate,United Kingdom,45,3,573.22,370,7,191.07,123.33,47
12880,0,Inactive Low-Activity,United Kingdom,382,2,640.13,279,32,320.06,139.5,193
12881,0,Inactive Low-Activity,United Kingdom,276,1,298.0,21,7,298.0,21.0,0
12882,1,Developing / Moderate,United Kingdom,10,2,1463.04,246,12,731.52,123.0,24
12883,1,Developing / Moderate,United Kingdom,25,4,703.47,196,39,175.87,49.0,65
12884,0,Inactive Low-Activity,United Kingdom,89,1,309.05,43,7,309.05,43.0,0
12885,1,Developing / Moderate,United Kingdom,64,3,1175.22,655,66,391.74,218.33,60
12886,1,Developing / Moderate,United Kingdom,68,2,1378.4,770,75,689.2,385.0,152
12887,0,Inactive Low-Activity,United Kingdom,384,1,222.4,100,13,222.4,100.0,0
12888,0,Inactive Low-Activity,United Kingdom,215,2,354.12,76,4,177.06,38.0,41
12889,0,Inactive Low-Activity,United Kingdom,382,4,385.46,124,25,96.37,31.0,121
12890,1,Developing / Moderate,United Kingdom,25,2,706.02,457,124,353.01,228.5,363
12891,1,Developing / Moderate,United Kingdom,186,11,840.5,2325,2,76.41,211.36,474
12892,0,Inactive Low-Activity,United Kingdom,397,1,263.38,140,18,263.38,140.0,0
12893,0,Inactive Low-Activity,United Kingdom,31,1,176.55,90,27,176.55,90.0,0
12894,0,Inactive Low-Activity,United Kingdom,576,1,157.35,33,21,157.35,33.0,0
12895,1,Developing / Moderate,United Kingdom,43,2,372.8,210,22,186.4,105.0,44
12897,1,Developing / Moderate,United Kingdom,205,4,514.25,249,10,128.56,62.25,339
12898,0,Inactive Low-Activity,United Kingdom,464,2,296.21,235,27,148.11,117.5,196
12899,0,Inactive Low-Activity,United Kingdom,414,1,366.4,108,17,366.4,108.0,0
12900,0,Inactive Low-Activity,United Kingdom,423,1,340.33,139,13,340.33,139.0,0
12901,2,Recent High-Activity,United Kingdom,9,28,17654.54,23075,30,630.52,824.11,262
12902,0,Inactive Low-Activity,United Kingdom,265,1,138.68,66,10,138.68,66.0,0
12903,0,Inactive Low-Activity,United Kingdom,429,1,833.53,493,41,833.53,493.0,0
12904,1,Developing / Moderate,United Kingdom,19,2,496.06,294,59,248.03,147.0,154
12905,0,Inactive Low-Activity,United Kingdom,577,2,1018.42,532,52,509.21,266.0,106
12906,1,Developing / Moderate,United Kingdom,12,5,2919.81,1749,55,583.96,349.8,67
12907,0,Inactive Low-Activity,United Kingdom,396,2,508.91,177,23,254.46,88.5,99
12908,1,Developing / Moderate,United Kingdom,177,5,1776.0,3000,1,355.2,600.0,454
12909,2,Recent High-Activity,United Kingdom,40,8,3103.19,1948,120,387.9,243.5,614
12910,2,Recent High-Activity,United Kingdom,24,13,5796.52,3632,75,445.89,279.38,598
12911,0,Inactive Low-Activity,United Kingdom,552,1,1651.72,807,220,1651.72,807.0,0
12912,1,Developing / Moderate,United Kingdom,3,5,1662.3,670,17,332.46,134.0,38
12913,2,Recent High-Activity,United Kingdom,5,13,6283.24,3086,52,483.33,237.38,734
12914,0,Inactive Low-Activity,United Kingdom,401,1,223.98,336,9,223.98,336.0,0
12915,1,Developing / Moderate,United Kingdom,149,4,975.1,411,46,243.78,102.75,441
12916,2,Recent High-Activity,United Kingdom,139,7,4479.73,1681,82,639.96,240.14,546
12917,2,Recent High-Activity,United Kingdom,129,6,4359.2,1104,45,726.53,184.0,602
12918,0,Inactive Low-Activity,United Kingdom,627,1,10953.5,1,1,10953.5,1.0,0
12919,1,Developing / Moderate,United Kingdom,9,6,1335.19,673,34,222.53,112.17,161
12920,1,Developing / Moderate,United Kingdom,18,4,486.64,420,59,121.66,105.0,708
12921,2,Recent High-Activity,United Kingdom,10,74,35233.24,21328,322,476.12,288.22,729
12922,0,Inactive Low-Activity,United Kingdom,162,1,405.38,370,28,405.38,370.0,0
12923,1,Developing / Moderate,United Kingdom,65,3,770.42,230,54,256.81,76.67,511
12924,2,Recent High-Activity,United Kingdom,89,12,2469.4,1423,56,205.78,118.58,642
12925,1,Developing / Moderate,United Kingdom,5,3,729.33,649,46,243.11,216.33,588
12926,1,Developing / Moderate,United Kingdom,412,4,1523.97,754,202,380.99,188.5,314
12927,0,Inactive Low-Activity,United Kingdom,395,1,197.31,145,11,197.31,145.0,0
12928,2,Recent High-Activity,United Kingdom,36,12,4304.89,2899,94,358.74,241.58,514
12929,0,Inactive Low-Activity,United Kingdom,312,1,117.85,37,8,117.85,37.0,0
12930,1,Developing / Moderate,United Kingdom,79,2,415.8,252,20,207.9,126.0,93
12931,2,Recent High-Activity,United Kingdom,22,57,92347.34,62906,37,1620.13,1103.61,717
12932,1,Developing / Moderate,United Kingdom,540,8,1698.56,1609,69,212.32,201.12,128
12933,2,Recent High-Activity,United Kingdom,25,8,1636.63,949,227,204.58,118.62,705
12934,0,Inactive Low-Activity,United Kingdom,737,1,181.65,31,2,181.65,31.0,0
12935,2,Recent High-Activity,United Kingdom,3,15,4243.86,3201,113,282.92,213.4,605
12936,1,Developing / Moderate,United Kingdom,18,4,1063.9,559,56,265.98,139.75,61
12937,2,Recent High-Activity,United Kingdom,16,9,3097.61,1983,128,344.18,220.33,721
12938,0,Inactive Low-Activity,United Kingdom,26,1,114.14,140,9,114.14,140.0,0
12939,2,Recent High-Activity,United Kingdom,65,20,25264.8,10328,24,1263.24,516.4,632
12940,1,Developing / Moderate,United Kingdom,55,2,899.69,404,87,449.85,202.0,33
