CustomerID,Country,Recency,Frequency,MonetaryValue,TotalItems,UniqueProducts,AverageOrderValue,AverageItemsPerOrder,CustomerLifetimeDays
12806,Netherlands,436,4,2878.96,2087,58,719.74,521.75,153
12807,Sweden,384,1,330.35,145,16,330.35,145.00,0
12808,Portugal,37,5,776.70,322,46,155.34,64.40,426
12809,Portugal,178,3,1755.94,518,75,585.31,172.67,470
12810,Japan,535,2,534.99,389,32,267.50,194.50,142
12811,Portugal,261,5,1033.90,435,47,206.78,87.00,167
12812,Japan,45,1,229.64,164,15,229.64,164.00,0
12813,Netherlands,502,3,1687.80,1141,37,562.60,380.33,192
12814,Poland,102,1,125.92,49,2,125.92,49.00,0
12815,Poland,148,2,1063.46,379,38,531.73,189.50,51
12816,Poland,96,2,572.20,128,27,286.10,64.00,81
12817,Austria,282,3,690.98,219,16,230.33,73.00,153
12818,Austria,262,1,1542.08,929,14,1542.08,929.00,0
12819,United Kingdom,459,1,540.52,344,19,540.52,344.00,0
12820,United Kingdom,4,11,2689.52,1964,131,244.50,178.55,731
12821,United Kingdom,215,2,220.80,162,13,110.40,81.00,397
12822,United Kingdom,71,2,948.88,550,41,474.44,275.00,17
12823,United Kingdom,75,18,6501.50,930,1,361.19,51.67,605
12824,United Kingdom,60,1,397.12,232,25,397.12,232.00,0
12825,United Kingdom,522,2,518.63,139,20,259.31,69.50,120
12826,United Kingdom,3,12,2800.75,1915,93,233.40,159.58,719
12827,United Kingdom,6,3,430.15,197,19,143.38,65.67,39
12828,United Kingdom,3,6,1018.71,494,46,169.78,82.33,128
12829,United Kingdom,337,3,385.30,550,17,128.43,183.33,214
12830,United Kingdom,38,6,6814.64,9848,13,1135.77,1641.33,134
12831,United Kingdom,263,3,451.11,303,16,150.37,101.00,201
12832,United Kingdom,33,2,383.03,195,27,191.51,97.50,66
12833,United Kingdom,146,1,417.38,156,24,417.38,156.00,0
12834,United Kingdom,283,1,312.38,110,18,312.38,110.00,0
12835,United Kingdom,428,41,5996.83,2349,138,146.26,57.29,309
12836,United Kingdom,60,15,6559.73,2231,280,437.32,148.73,679
12837,United Kingdom,174,2,662.66,194,83,331.33,97.00,396
12838,United Kingdom,34,10,2975.91,1606,230,297.59,160.60,559
12839,United Kingdom,3,26,9669.12,6578,156,371.89,253.00,730
12840,United Kingdom,144,7,4041.97,2258,109,577.42,322.57,531
12841,United Kingdom,5,40,6958.20,5008,307,173.95,125.20,515
12842,United Kingdom,71,4,1917.99,887,45,479.50,221.75,667
12843,United Kingdom,66,30,6583.36,3028,130,219.45,100.93,661
12844,United Kingdom,30,4,648.60,223,88,162.15,55.75,564
12845,United Kingdom,268,4,354.09,204,26,88.52,51.00,23
12846,United Kingdom,683,1,15.58,1,1,15.58,1.00,0
12847,United Kingdom,23,2,1609.00,1497,100,804.50,748.50,365
12848,United Kingdom,676,1,208.00,58,16,208.00,58.00,0
12849,United Kingdom,32,6,3042.47,1855,123,507.08,309.17,560
12850,United Kingdom,446,1,330.00,200,2,330.00,200.00,0
12851,United Kingdom,97,2,280.76,157,71,140.38,78.50,381
12852,United Kingdom,295,1,311.55,149,17,311.55,149.00,0
12853,United Kingdom,135,11,3907.50,1668,111,355.23,151.64,538
12854,United Kingdom,79,7,2970.97,1630,188,424.42,232.86,650
12855,United Kingdom,373,4,612.84,240,65,153.21,60.00,30
12856,United Kingdom,8,6,2170.78,1076,155,361.80,179.33,56
12857,United Kingdom,211,6,3688.00,1420,71,614.67,236.67,473
12858,United Kingdom,384,1,147.27,51,36,147.27,51.00,0
12859,United Kingdom,459,1,575.10,292,21,575.10,292.00,0
12860,United Kingdom,694,1,54.22,26,16,54.22,26.00,0
12861,United Kingdom,620,1,68.25,27,4,68.25,27.00,0
12862,United Kingdom,426,2,984.62,611,119,492.31,305.50,70
12863,United Kingdom,53,6,2792.55,895,24,465.42,149.17,537
12864,United Kingdom,139,2,299.57,447,5,149.78,223.50,370
12865,Austria,27,4,3323.47,1973,156,830.87,493.25,450
12866,Belgium,284,3,1227.35,553,58,409.12,184.33,219
12867,United Kingdom,27,13,7829.26,7876,365,602.25,605.85,697
12868,United Kingdom,186,8,2043.76,1170,86,255.47,146.25,207
12869,United Kingdom,682,1,337.67,144,35,337.67,144.00,0
12870,United Kingdom,376,3,1676.95,906,85,558.98,302.00,249
12871,United Kingdom,85,3,744.02,484,13,248.01,161.33,355
12872,United Kingdom,327,12,3283.96,1642,217,273.66,136.83,410
12873,United Kingdom,283,3,2027.30,786,33,675.77,262.00,399
12874,Belgium,386,2,948.42,623,44,474.21,311.50,169
12875,United Kingdom,144,5,1356.99,5187,2,271.40,1037.40,554
12876,Belgium,58,4,4081.79,3047,117,1020.45,761.75,533
12877,United Kingdom,4,20,2942.14,2237,149,147.11,111.85,687
12878,United Kingdom,237,2,854.99,547,38,427.50,273.50,30
12879,United Kingdom,45,3,573.22,370,7,191.07,123.33,47
12880,United Kingdom,382,2,640.13,279,32,320.06,139.50,193
12881,United Kingdom,276,1,298.00,21,7,298.00,21.00,0
12882,United Kingdom,10,2,1463.04,246,12,731.52,123.00,24
12883,United Kingdom,25,4,703.47,196,39,175.87,49.00,65
12884,United Kingdom,89,1,309.05,43,7,309.05,43.00,0
12885,United Kingdom,64,3,1175.22,655,66,391.74,218.33,60
12886,United Kingdom,68,2,1378.40,770,75,689.20,385.00,152
12887,United Kingdom,384,1,222.40,100,13,222.40,100.00,0
12888,United Kingdom,215,2,354.12,76,4,177.06,38.00,41
12889,United Kingdom,382,4,385.46,124,25,96.37,31.00,121
12890,United Kingdom,25,2,706.02,457,124,353.01,228.50,363
12891,United Kingdom,186,11,840.50,2325,2,76.41,211.36,474
12892,United Kingdom,397,1,263.38,140,18,263.38,140.00,0
12893,United Kingdom,31,1,176.55,90,27,176.55,90.00,0
12894,United Kingdom,576,1,157.35,33,21,157.35,33.00,0
12895,United Kingdom,43,2,372.80,210,22,186.40,105.00,44
12897,United Kingdom,205,4,514.25,249,10,128.56,62.25,339
12898,United Kingdom,464,2,296.21,235,27,148.11,117.50,196
12899,United Kingdom,414,1,366.40,108,17,366.40,108.00,0
12900,United Kingdom,423,1,340.33,139,13,340.33,139.00,0
12901,United Kingdom,9,28,17654.54,23075,30,630.52,824.11,262
12902,United Kingdom,265,1,138.68,66,10,138.68,66.00,0
12903,United Kingdom,429,1,833.53,493,41,833.53,493.00,0
12904,United Kingdom,19,2,496.06,294,59,248.03,147.00,154
12905,United Kingdom,577,2,1018.42,532,52,509.21,266.00,106
12906,United Kingdom,12,5,2919.81,1749,55,583.96,349.80,67
12907,United Kingdom,396,2,508.91,177,23,254.46,88.50,99
12908,United Kingdom,177,5,1776.00,3000,1,355.20,600.00,454
12909,United Kingdom,40,8,3103.19,1948,120,387.90,243.50,614
12910,United Kingdom,24,13,5796.52,3632,75,445.89,279.38,598
12911,United Kingdom,552,1,1651.72,807,220,1651.72,807.00,0
12912,United Kingdom,3,5,1662.30,670,17,332.46,134.00,38
12913,United Kingdom,5,13,6283.24,3086,52,483.33,237.38,734
12914,United Kingdom,401,1,223.98,336,9,223.98,336.00,0
12915,United Kingdom,149,4,975.10,411,46,243.78,102.75,441
12916,United Kingdom,139,7,4479.73,1681,82,639.96,240.14,546
12917,United Kingdom,129,6,4359.20,1104,45,726.53,184.00,602
12918,United Kingdom,627,1,10953.50,1,1,10953.50,1.00,0
12919,United Kingdom,9,6,1335.19,673,34,222.53,112.17,161
12920,United Kingdom,18,4,486.64,420,59,121.66,105.00,708
12921,United Kingdom,10,74,35233.24,21328,322,476.12,288.22,729
12922,United Kingdom,162,1,405.38,370,28,405.38,370.00,0
12923,United Kingdom,65,3,770.42,230,54,256.81,76.67,511
12924,United Kingdom,89,12,2469.40,1423,56,205.78,118.58,642
12925,United Kingdom,5,3,729.33,649,46,243.11,216.33,588
12926,United Kingdom,412,4,1523.97,754,202,380.99,188.50,314
12927,United Kingdom,395,1,197.31,145,11,197.31,145.00,0
12928,United Kingdom,36,12,4304.89,2899,94,358.74,241.58,514
12929,United Kingdom,312,1,117.85,37,8,117.85,37.00,0
12930,United Kingdom,79,2,415.80,252,20,207.90,126.00,93
12931,United Kingdom,22,57,92347.34,62906,37,1620.13,1103.61,717
12932,United Kingdom,540,8,1698.56,1609,69,212.32,201.12,128
12933,United Kingdom,25,8,1636.63,949,227,204.58,118.62,705
12934,United Kingdom,737,1,181.65,31,2,181.65,31.00,0
12935,United Kingdom,3,15,4243.86,3201,113,282.92,213.40,605
12936,United Kingdom,18,4,1063.90,559,56,265.98,139.75,61
12937,United Kingdom,16,9,3097.61,1983,128,344.18,220.33,721
12938,United Kingdom,26,1,114.14,140,9,114.14,140.00,0
12939,United Kingdom,65,20,25264.80,10328,24,1263.24,516.40,632
12940,United Kingdom,55,2,899.69,404,87,449.85,202.00,33
12941,United Kingdom,725,1,377.49,381,27,377.49,381.00,0
12942,United Kingdom,132,3,675.60,198,68,225.20,66.00,234
12943,United Kingdom,559,2,496.50,222,22,248.25,111.00,47
12944,United Kingdom,36,2,604.51,289,29,302.25,144.50,319
12945,United Kingdom,289,2,900.11,446,47,450.06,223.00,368
12946,United Kingdom,437,1,324.45,149,20,324.45,149.00,0
12947,United Kingdom,144,6,1603.99,1165,83,267.33,194.17,230
12948,United Kingdom,17,9,2317.43,1304,89,257.49,144.89,721
12949,United Kingdom,31,22,15526.70,8233,347,705.76,374.23,706
12950,United Kingdom,3,3,1843.00,1380,13,614.33,460.00,22
12951,United Kingdom,9,15,3213.72,1662,110,214.25,110.80,690
12952,United Kingdom,6,4,1387.79,653,64,346.95,163.25,73
12953,United Kingdom,10,2,828.81,364,45,414.41,182.00,513
12954,United Kingdom,639,1,162.45,83,10,162.45,83.00,0
12955,United Kingdom,2,11,4757.16,3664,81,432.47,333.09,266
12956,United Kingdom,307,4,521.89,340,42,130.47,85.00,418
12957,United Kingdom,10,13,8706.97,4686,402,669.77,360.46,719
12958,United Kingdom,401,2,467.34,118,45,233.67,59.00,183
12959,United Kingdom,485,1,150.95,109,8,150.95,109.00,0
12960,United Kingdom,414,4,1322.07,1379,49,330.52,344.75,248
12961,United Kingdom,380,1,211.99,180,37,211.99,180.00,0
12962,United Kingdom,8,2,266.39,129,15,133.19,64.50,106
12963,United Kingdom,9,12,3235.79,1637,129,269.65,136.42,511
12964,United Kingdom,438,1,132.24,56,26,132.24,56.00,0
12965,United Kingdom,90,1,769.81,282,108,769.81,282.00,0
12966,United Kingdom,10,1,160.18,75,10,160.18,75.00,0
12967,United Kingdom,359,3,2938.52,912,47,979.51,304.00,25
12968,United Kingdom,113,1,135.95,73,5,135.95,73.00,0
12969,United Kingdom,603,1,122.45,55,5,122.45,55.00,0
12970,United Kingdom,8,10,1453.60,954,280,145.36,95.40,728
12971,United Kingdom,4,116,15704.60,14306,102,135.38,123.33,721
12972,United Kingdom,414,4,1161.20,844,69,290.30,211.00,248
12973,United Kingdom,414,1,385.55,31,6,385.55,31.00,0
12974,United Kingdom,198,2,408.95,104,27,204.47,52.00,368
12975,United Kingdom,437,6,2100.09,911,92,350.02,151.83,297
12976,United Kingdom,212,8,3156.38,2684,106,394.55,335.50,454
12977,United Kingdom,157,4,513.88,128,54,128.47,32.00,355
12978,United Kingdom,386,5,2502.82,1394,126,500.56,278.80,344
12979,United Arab Emirates,730,1,517.70,520,56,517.70,520.00,0
12980,United Kingdom,158,21,16245.78,1910,7,773.61,90.95,580
12981,United Kingdom,30,2,372.22,242,12,186.11,121.00,104
12982,United Kingdom,243,8,2744.81,1729,139,343.10,216.12,364
12983,United Kingdom,599,1,490.08,638,30,490.08,638.00,0
12984,United Kingdom,19,1,97.50,26,4,97.50,26.00,0
12985,United Kingdom,1,2,1239.38,1533,73,619.69,766.50,28
12986,United Kingdom,429,10,2729.84,1164,61,272.98,116.40,259
12987,United Kingdom,74,5,1312.21,585,61,262.44,117.00,615
12988,United Kingdom,293,1,505.82,126,75,505.82,126.00,0
12989,United Kingdom,4,33,13551.75,6935,50,410.66,210.15,726
12990,United Kingdom,32,7,955.50,480,9,136.50,68.57,588
12991,United Kingdom,24,3,764.82,483,45,254.94,161.00,366
12992,United Kingdom,726,1,93.35,21,6,93.35,21.00,0
12993,United Kingdom,24,8,1259.63,751,57,157.45,93.88,636
12994,United Kingdom,5,3,974.42,459,52,324.81,153.00,264
12995,United Kingdom,86,1,211.32,108,3,211.32,108.00,0
12996,United Kingdom,376,1,355.50,122,22,355.50,122.00,0
12997,United Kingdom,23,8,2110.91,1186,65,263.86,148.25,590
12998,United Kingdom,493,3,920.08,1124,58,306.69,374.67,161
12999,United Kingdom,197,3,455.88,342,25,151.96,114.00,49
13000,United Kingdom,107,4,1032.50,548,57,258.12,137.00,619
13001,United Kingdom,5,33,24042.65,13448,300,728.57,407.52,732
13002,United Kingdom,319,3,414.13,201,19,138.04,67.00,116
13003,United Kingdom,106,3,149.05,103,4,49.68,34.33,109
13004,United Kingdom,12,36,11650.85,8768,417,323.63,243.56,713
13005,United Kingdom,174,4,999.68,462,41,249.92,115.50,284
13006,United Kingdom,57,1,81.57,55,4,81.57,55.00,0
13007,United Kingdom,580,1,175.25,59,11,175.25,59.00,0
13008,United Kingdom,324,3,612.13,379,31,204.04,126.33,400
13009,United Kingdom,673,1,234.00,120,4,234.00,120.00,0
13010,United Kingdom,375,2,330.12,323,10,165.06,161.50,274
13011,United Kingdom,373,1,50.55,13,3,50.55,13.00,0
13012,United Kingdom,10,11,2957.83,1559,95,268.89,141.73,583
13013,United Kingdom,2,29,11097.43,5661,289,382.67,195.21,724
13014,United Kingdom,11,11,5381.08,1979,140,489.19,179.91,422
13015,United Kingdom,54,11,6579.78,3527,260,598.16,320.64,550
13016,United Kingdom,74,3,789.89,527,39,263.30,175.67,50
13017,United Kingdom,8,1,204.00,48,1,204.00,48.00,0
13018,United Kingdom,17,35,9763.16,6746,401,278.95,192.74,632
13019,United Kingdom,380,6,1229.95,397,46,204.99,66.17,354
13020,United Kingdom,563,2,618.96,278,38,309.48,139.00,97
13021,United Kingdom,5,17,4887.24,2546,166,287.48,149.76,730
13022,Belgium,430,1,65.30,35,5,65.30,35.00,0
13023,United Kingdom,65,3,1449.03,585,69,483.01,195.00,464
13024,United Kingdom,471,2,555.87,181,26,277.94,90.50,112
13025,United Kingdom,732,1,323.39,241,13,323.39,241.00,0
13026,United Kingdom,2,9,1733.08,2466,52,192.56,274.00,725
13027,United Kingdom,114,19,17239.20,42840,7,907.33,2254.74,575
13028,United Kingdom,23,2,661.32,798,40,330.66,399.00,23
13029,United Kingdom,31,5,1927.30,194,13,385.46,38.80,493
13030,United Kingdom,12,2,752.44,348,76,376.22,174.00,357
13031,United Kingdom,408,5,3292.84,2309,275,658.57,461.80,147
13032,United Kingdom,53,9,2815.96,1274,147,312.88,141.56,408
13033,United Kingdom,358,2,220.55,98,12,110.28,49.00,72
13034,United Kingdom,55,3,756.82,406,42,252.27,135.33,347
13035,United Kingdom,74,3,1364.20,926,27,454.73,308.67,358
13036,United Kingdom,685,1,307.10,38,6,307.10,38.00,0
13037,United Kingdom,139,12,3914.95,2130,181,326.25,177.50,598
13038,United Kingdom,81,3,908.46,360,24,302.82,120.00,210
13039,United Kingdom,585,4,1010.73,290,37,252.68,72.50,138
13040,United Kingdom,9,2,676.99,355,38,338.50,177.50,25
13041,United Kingdom,451,4,799.13,335,23,199.78,83.75,139
13042,United Kingdom,599,3,1488.59,812,164,496.20,270.67,134
13043,United Kingdom,274,1,516.42,254,13,516.42,254.00,0
13044,United Kingdom,292,11,4848.05,2548,356,440.73,231.64,409
13045,United Kingdom,100,3,808.92,405,41,269.64,135.00,387
13046,United Kingdom,31,3,949.25,505,50,316.42,168.33,426
13047,United Kingdom,32,24,8428.53,3328,190,351.19,138.67,692
13048,United Kingdom,15,9,4049.13,2661,125,449.90,295.67,667
13049,United Kingdom,65,4,1408.24,620,19,352.06,155.00,337
13050,United Kingdom,15,35,11986.52,7015,513,342.47,200.43,710
13051,United Kingdom,579,2,155.80,72,4,77.90,36.00,41
13052,United Kingdom,213,7,3119.33,1424,161,445.62,203.43,442
13053,United Kingdom,622,1,127.65,47,17,127.65,47.00,0
13055,United Kingdom,79,4,2321.11,1821,145,580.28,455.25,351
13056,United Kingdom,552,1,209.48,158,18,209.48,158.00,0
13057,United Kingdom,531,3,709.59,456,34,236.53,152.00,101
13058,United Kingdom,25,3,271.40,52,5,90.47,17.33,127
13059,United Kingdom,250,10,2291.77,860,155,229.18,86.00,369
13060,United Kingdom,254,1,307.53,123,15,307.53,123.00,0
13061,United Kingdom,73,1,248.61,107,10,248.61,107.00,0
13062,United Kingdom,192,1,346.98,343,11,346.98,343.00,0
13063,United Kingdom,481,1,188.40,116,12,188.40,116.00,0
13064,United Kingdom,13,6,1666.84,668,58,277.81,111.33,579
13065,United Kingdom,374,5,1055.05,381,49,211.01,76.20,174
13066,United Kingdom,25,2,470.80,322,48,235.40,161.00,8
13067,United Kingdom,83,3,508.51,131,24,169.50,43.67,364
13068,United Kingdom,11,2,344.00,200,1,172.00,100.00,309
13069,United Kingdom,1,38,9284.45,15171,573,244.33,399.24,543
13070,United Kingdom,193,4,751.70,372,12,187.93,93.00,540
13071,United Kingdom,613,1,129.22,30,12,129.22,30.00,0
13072,United Kingdom,267,1,177.15,69,7,177.15,69.00,0
13073,United Kingdom,412,2,418.08,261,25,209.04,130.50,26
13074,United Kingdom,512,4,1378.74,826,26,344.69,206.50,212
13075,United Kingdom,130,1,919.61,485,22,919.61,485.00,0
13076,United Kingdom,458,1,135.40,44,9,135.40,44.00,0
13077,United Kingdom,2,11,2740.65,2468,208,249.15,224.36,727
13078,United Kingdom,4,57,29018.06,12032,153,509.09,211.09,735
13079,United Kingdom,5,6,419.18,158,11,69.86,26.33,413
13080,United Kingdom,180,4,280.73,193,17,70.18,48.25,430
13081,United Kingdom,12,28,56838.37,40077,738,2029.94,1431.32,720
13082,United Kingdom,127,21,7335.75,8466,99,349.32,403.14,591
13083,United Kingdom,5,3,395.43,307,19,131.81,102.33,421
13084,United Kingdom,492,1,122.40,144,2,122.40,144.00,0
13085,United Kingdom,158,8,2433.28,944,50,304.16,118.00,581
13086,United Kingdom,383,1,439.33,155,47,439.33,155.00,0
13087,United Kingdom,727,1,313.64,86,15,313.64,86.00,0
13088,United Kingdom,418,1,236.11,76,19,236.11,76.00,0
13089,United Kingdom,3,203,113416.91,58932,857,558.70,290.31,735
13090,United Kingdom,9,24,13091.74,3247,163,545.49,135.29,486
13091,United Kingdom,29,3,2321.82,1339,41,773.94,446.33,701
13092,United Kingdom,71,12,2140.28,664,52,178.36,55.33,597
13093,United Kingdom,276,55,54144.25,25971,199,984.44,472.20,460
13094,United Kingdom,22,13,2209.44,1896,5,169.96,145.85,368
13095,United Kingdom,71,1,74.40,144,6,74.40,144.00,0
13096,United Kingdom,395,1,419.70,6,1,419.70,6.00,0
13097,United Kingdom,33,28,13324.10,5345,390,475.86,190.89,706
13098,United Kingdom,2,28,28882.44,15968,156,1031.52,570.29,316
13099,United Kingdom,100,1,207.36,288,1,207.36,288.00,0
13101,United Kingdom,235,4,695.40,478,48,173.85,119.50,447
13102,United Kingdom,2,37,11380.10,6366,212,307.57,172.05,581
13103,United Kingdom,40,3,709.64,426,27,236.55,142.00,538
13104,United Kingdom,4,9,1709.10,834,15,189.90,92.67,650
13105,United Kingdom,437,1,72.00,100,1,72.00,100.00,0
13106,United Kingdom,134,2,603.46,231,15,301.73,115.50,280
13107,United Kingdom,45,9,5253.07,4316,142,583.67,479.56,629
13108,United Kingdom,373,2,748.46,745,27,374.23,372.50,63
13109,United Kingdom,60,3,1134.03,757,57,378.01,252.33,492
13110,United Kingdom,32,12,2957.47,763,167,246.46,63.58,707
13111,United Kingdom,719,1,321.88,180,12,321.88,180.00,0
13112,United Kingdom,542,1,20.60,11,2,20.60,11.00,0
13113,United Kingdom,1,37,18230.07,4435,166,492.70,119.86,621
13114,United Kingdom,731,1,234.38,74,16,234.38,74.00,0
13115,United Kingdom,12,10,5494.70,3934,178,549.47,393.40,588
13116,United Kingdom,139,1,501.14,291,30,501.14,291.00,0
13117,United Kingdom,22,18,2255.66,1852,122,125.31,102.89,602
13118,United Kingdom,20,9,2415.41,834,111,268.38,92.67,420
13119,United Kingdom,669,1,134.90,110,11,134.90,110.00,0
13120,United Kingdom,239,1,30.60,12,1,30.60,12.00,0
13121,United Kingdom,270,1,283.73,252,50,283.73,252.00,0
13122,United Kingdom,95,2,922.39,585,54,461.19,292.50,146
13123,United Kingdom,473,2,506.75,268,36,253.38,134.00,57
13124,United Kingdom,90,4,4641.66,2738,216,1160.41,684.50,296
13125,United Kingdom,524,1,148.62,53,20,148.62,53.00,0
13126,United Kingdom,5,13,3774.81,3289,183,290.37,253.00,643
13127,United Kingdom,78,1,259.17,127,15,259.17,127.00,0
13128,United Kingdom,632,1,263.50,31,1,263.50,31.00,0
13129,United Kingdom,453,2,233.25,296,10,116.62,148.00,77
13130,United Kingdom,95,1,64.00,32,2,64.00,32.00,0
13131,United Kingdom,24,7,3313.77,1523,107,473.40,217.57,645
13132,United Kingdom,262,1,77.30,20,3,77.30,20.00,0
13133,United Kingdom,274,3,200.45,55,12,66.82,18.33,186
13134,United Kingdom,86,6,2475.23,1364,110,412.54,227.33,331
13135,United Kingdom,197,2,3371.45,4423,18,1685.72,2211.50,295
13136,United Kingdom,57,13,6274.56,3109,204,482.66,239.15,675
13137,United Kingdom,11,16,7586.94,4238,628,474.18,264.88,492
13138,United Kingdom,23,7,1274.01,593,41,182.00,84.71,374
13139,United Kingdom,17,8,8202.98,4614,214,1025.37,576.75,421
13140,United Kingdom,109,5,1054.92,572,89,210.98,114.40,383
13141,United Kingdom,85,17,7656.08,5159,285,450.36,303.47,646
13142,United Kingdom,20,1,307.09,258,23,307.09,258.00,0
13143,United Kingdom,585,1,405.10,198,23,405.10,198.00,0
13144,United Kingdom,333,2,135.35,29,6,67.67,14.50,99
13145,United Kingdom,40,7,1128.52,265,5,161.22,37.86,560
13146,United Kingdom,27,1,228.91,154,16,228.91,154.00,0
13147,United Kingdom,11,4,712.80,144,1,178.20,36.00,89
13148,United Kingdom,30,26,8497.82,4487,451,326.84,172.58,703
13149,United Kingdom,15,4,1676.06,1280,76,419.01,320.00,275
13150,United Kingdom,485,3,449.97,171,7,149.99,57.00,146
13151,United Kingdom,296,3,2465.21,813,131,821.74,271.00,332
13152,United Kingdom,418,7,2146.38,977,114,306.63,139.57,277
13153,United Kingdom,6,1,486.22,418,15,486.22,418.00,0
13154,United Kingdom,400,3,1624.84,976,78,541.61,325.33,336
13155,United Kingdom,34,6,1370.48,741,79,228.41,123.50,458
13156,United Kingdom,386,3,1586.54,914,94,528.85,304.67,291
13157,United Kingdom,50,9,5687.36,4762,173,631.93,529.11,592
13158,United Kingdom,95,5,1508.18,992,70,301.64,198.40,294
13159,United Kingdom,9,4,1429.35,1058,114,357.34,264.50,107
13160,United Kingdom,23,1,91.80,56,4,91.80,56.00,0
13161,United Kingdom,314,2,472.13,105,30,236.06,52.50,187
13162,United Kingdom,123,16,9275.49,5755,186,579.72,359.69,613
13163,United Kingdom,611,1,17.65,3,2,17.65,3.00,0
13164,United Kingdom,570,2,372.20,120,7,186.10,60.00,98
13165,United Kingdom,47,3,1451.16,1736,47,483.72,578.67,367
13166,United Kingdom,284,2,875.93,522,55,437.96,261.00,131
13167,United Kingdom,19,5,1125.15,1007,64,225.03,201.40,372
13168,United Kingdom,37,5,1840.73,898,127,368.15,179.60,506
13169,United Kingdom,64,3,840.08,296,16,280.03,98.67,499
13170,United Kingdom,27,1,108.81,141,29,108.81,141.00,0
13171,United Kingdom,22,3,468.41,229,37,156.14,76.33,278
13172,United Kingdom,401,1,69.60,48,1,69.60,48.00,0
13173,United Kingdom,5,11,2399.82,1481,160,218.17,134.64,725
